74, 32, 98, 85
216, 31, 237, 87
175, 47, 195, 73
127, 50, 165, 99
74, 28, 102, 95
220, 25, 243, 101
129, 51, 166, 101
228, 27, 261, 91
76, 27, 108, 90
97, 34, 126, 103
132, 51, 165, 103
77, 28, 94, 59
204, 27, 250, 144
79, 26, 97, 69
246, 30, 268, 86
131, 35, 162, 93
227, 35, 244, 84
131, 49, 165, 101
164, 40, 193, 90
228, 35, 244, 81
79, 26, 99, 69
48, 59, 74, 109
249, 31, 266, 86
129, 48, 166, 95
249, 31, 269, 83
201, 37, 221, 106
194, 103, 231, 160
48, 59, 74, 109
190, 42, 213, 100
128, 50, 166, 99
223, 38, 242, 108
250, 31, 274, 88
127, 48, 166, 93
250, 33, 272, 84
252, 39, 276, 92
128, 49, 166, 93
245, 32, 267, 83
127, 51, 164, 99
128, 49, 165, 93
193, 101, 228, 157
129, 52, 165, 100
191, 100, 229, 158
128, 52, 165, 100
192, 101, 229, 158
128, 51, 164, 100
128, 51, 164, 99
193, 99, 232, 154
129, 51, 164, 99
128, 49, 165, 93
229, 36, 245, 79
128, 49, 165, 93
128, 49, 166, 93
229, 36, 244, 80
128, 49, 165, 94
229, 37, 244, 80
128, 51, 165, 99
229, 36, 245, 79
128, 52, 165, 100
228, 36, 244, 69
229, 37, 245, 79
47, 58, 74, 109
126, 51, 165, 100
127, 51, 165, 100
126, 48, 165, 95
245, 32, 269, 82
126, 48, 165, 95
235, 27, 264, 72
235, 31, 263, 79
127, 49, 165, 95
234, 30, 262, 80
126, 49, 165, 95
126, 49, 165, 95
234, 31, 262, 80
234, 31, 262, 80
127, 52, 165, 100
234, 31, 263, 80
127, 52, 165, 100
234, 30, 262, 80
234, 30, 262, 80
233, 30, 262, 80
233, 30, 263, 81
126, 49, 166, 95
232, 28, 264, 78
232, 29, 263, 81
127, 49, 166, 94
191, 46, 210, 74
232, 30, 262, 81
190, 46, 209, 74
232, 30, 262, 81
48, 59, 74, 110
233, 30, 262, 80
232, 30, 261, 80
127, 50, 166, 94
48, 59, 74, 110
232, 30, 261, 79
127, 50, 166, 94
240, 28, 267, 73
127, 52, 165, 99
240, 28, 268, 73
126, 48, 165, 93
232, 27, 265, 75
126, 49, 166, 94
228, 30, 260, 80
127, 49, 166, 94
49, 59, 73, 109
225, 26, 262, 83
128, 49, 165, 94
49, 60, 73, 109
221, 31, 243, 86
49, 59, 74, 110
127, 49, 164, 95
204, 22, 232, 95
128, 49, 165, 94
49, 60, 74, 110
194, 27, 222, 96
49, 60, 73, 109
181, 21, 215, 122
127, 49, 166, 96
167, 22, 196, 87
50, 60, 74, 109
49, 60, 74, 109
115, 19, 155, 107
130, 46, 163, 92
98, 20, 128, 90
127, 49, 164, 93
60, 22, 95, 115
128, 49, 165, 93
72, 24, 99, 90
129, 49, 165, 93
190, 47, 209, 74
130, 49, 165, 94
50, 35, 87, 144
190, 47, 209, 75
173, 47, 194, 74
34, 23, 69, 137
128, 50, 166, 94
29, 22, 62, 131
128, 50, 166, 94
19, 24, 54, 140
6, 22, 35, 134
19, 24, 53, 135
3, 21, 28, 136
128, 50, 165, 94
16, 31, 33, 95
1, 35, 30, 143
127, 48, 164, 93
48, 59, 75, 108
24, 43, 50, 94
127, 51, 165, 99
17, 46, 37, 102
47, 58, 73, 108
16, 48, 36, 101
128, 48, 165, 93
48, 59, 74, 108
18, 49, 37, 99
48, 59, 73, 108
19, 50, 37, 99
48, 59, 73, 108
129, 51, 163, 99
20, 50, 37, 98
162, 29, 179, 68
20, 51, 37, 98
48, 60, 73, 108
128, 48, 165, 94
49, 59, 73, 108
20, 50, 37, 98
129, 50, 166, 93
49, 59, 73, 108
20, 51, 37, 98
128, 53, 165, 100
49, 60, 73, 108
20, 50, 37, 98
129, 50, 166, 95
48, 59, 72, 109
20, 51, 37, 98
127, 49, 165, 94
20, 51, 37, 98
47, 59, 74, 109
129, 50, 165, 94
48, 61, 73, 108
129, 50, 166, 94
48, 59, 73, 109
21, 51, 37, 98
129, 49, 165, 94
20, 50, 36, 99
128, 52, 165, 99
20, 50, 37, 98
48, 59, 73, 109
129, 53, 165, 100
20, 51, 37, 98
48, 59, 73, 109
128, 47, 164, 94
20, 50, 37, 98
48, 59, 73, 108
127, 48, 165, 99
21, 51, 37, 98
48, 60, 73, 108
128, 50, 165, 99
19, 50, 37, 99
48, 59, 73, 108
128, 49, 165, 99
48, 59, 73, 109
20, 51, 36, 98
128, 50, 165, 99
48, 58, 73, 109
128, 51, 165, 99
48, 58, 73, 109
21, 51, 37, 98
128, 50, 164, 99
20, 50, 37, 99
48, 59, 73, 108
128, 51, 164, 100
128, 48, 164, 93
48, 59, 74, 109
19, 49, 37, 99
19, 50, 37, 99
47, 58, 73, 109
76, 26, 96, 76
128, 51, 164, 102
130, 51, 163, 104
129, 50, 162, 103
19, 49, 37, 100
48, 58, 73, 110
122, 51, 153, 102
19, 49, 37, 100
49, 58, 73, 109
130, 50, 163, 104
49, 58, 73, 109
18, 49, 37, 100
122, 51, 153, 102
49, 58, 73, 109
123, 51, 153, 103
18, 48, 37, 100
49, 58, 73, 109
228, 34, 290, 161
17, 48, 37, 102
130, 49, 162, 101
129, 49, 162, 103
49, 60, 73, 109
199, 35, 247, 162
15, 48, 38, 102
50, 59, 73, 109
16, 48, 38, 102
88, 30, 146, 112
18, 49, 37, 100
51, 28, 109, 157
123, 51, 153, 101
12, 28, 73, 166
131, 50, 162, 103
2, 31, 83, 167
131, 50, 162, 102
33, 40, 152, 168
132, 49, 160, 100
124, 45, 149, 94
133, 50, 161, 101
49, 58, 74, 110
128, 49, 163, 95
49, 59, 73, 109
21, 50, 36, 98
243, 36, 263, 68
128, 49, 165, 95
48, 59, 73, 109
20, 50, 37, 98
128, 48, 164, 94
48, 58, 73, 109
128, 48, 164, 94
47, 58, 73, 109
129, 47, 163, 93
48, 58, 74, 109
129, 46, 163, 94
48, 58, 74, 109
192, 46, 210, 75
128, 46, 163, 94
48, 58, 74, 109
190, 46, 209, 74
128, 48, 164, 94
47, 58, 73, 109
127, 48, 165, 97
48, 58, 74, 109
127, 48, 166, 95
48, 58, 74, 109
48, 58, 74, 109
127, 48, 164, 95
49, 58, 73, 109
128, 49, 165, 94
48, 58, 73, 109
127, 51, 163, 98
48, 59, 74, 109
19, 49, 37, 98
48, 59, 73, 108
128, 52, 164, 98
48, 58, 74, 109
128, 50, 165, 94
48, 59, 73, 109
128, 52, 164, 98
48, 59, 74, 109
48, 58, 73, 109
127, 50, 165, 94
127, 50, 164, 94
48, 59, 74, 109
126, 49, 164, 94
48, 58, 74, 109
48, 59, 73, 109
48, 59, 73, 109
127, 51, 165, 94
48, 58, 73, 109
127, 50, 164, 94
19, 49, 36, 99
48, 58, 74, 109
127, 51, 165, 94
19, 49, 37, 99
127, 50, 165, 94
127, 50, 166, 94
128, 52, 165, 99
128, 52, 165, 99
48, 58, 74, 109
128, 52, 165, 98
48, 58, 74, 109
48, 58, 73, 108
128, 52, 165, 97
19, 49, 36, 99
48, 59, 74, 109
20, 50, 36, 98
48, 59, 74, 108
20, 50, 36, 98
48, 58, 73, 109
20, 50, 36, 98
128, 52, 165, 98
19, 50, 36, 98
244, 35, 263, 66
48, 58, 73, 108
189, 47, 209, 75
129, 48, 166, 94
19, 50, 36, 98
243, 35, 265, 67
48, 58, 73, 109
132, 52, 164, 100
244, 35, 265, 67
19, 50, 36, 99
48, 58, 73, 109
133, 50, 165, 101
123, 50, 152, 101
245, 35, 265, 67
48, 58, 73, 108
19, 50, 36, 99
186, 49, 216, 107
134, 51, 165, 101
124, 50, 149, 102
244, 35, 265, 67
48, 57, 73, 109
20, 50, 36, 98
133, 51, 165, 101
124, 50, 150, 101
244, 35, 265, 67
48, 58, 73, 109
132, 50, 165, 100
48, 58, 73, 109
124, 50, 150, 101
48, 58, 74, 109
243, 35, 263, 67
48, 58, 74, 109
49, 58, 74, 109
20, 50, 36, 98
49, 58, 73, 109
49, 58, 73, 109
19, 50, 36, 98
49, 58, 73, 109
20, 50, 36, 98
49, 58, 73, 109
20, 49, 36, 98
48, 58, 73, 109
19, 49, 37, 98
49, 58, 73, 109
19, 50, 36, 98
130, 52, 167, 106
49, 58, 74, 109
20, 50, 36, 97
124, 49, 150, 102
129, 50, 166, 107
49, 59, 73, 109
252, 43, 270, 88
122, 48, 151, 103
20, 50, 36, 97
283, 37, 297, 81
49, 58, 74, 109
251, 37, 270, 67
20, 49, 36, 98
129, 52, 167, 105
49, 58, 73, 109
20, 49, 36, 98
246, 35, 268, 68
48, 58, 74, 109
19, 48, 37, 99
246, 36, 265, 68
48, 58, 74, 109
18, 48, 38, 99
48, 58, 74, 109
19, 48, 38, 99
48, 58, 74, 109
19, 48, 38, 99
122, 50, 149, 103
49, 58, 74, 109
19, 48, 37, 98
123, 48, 152, 103
48, 58, 74, 109
19, 48, 37, 99
48, 58, 74, 109
19, 48, 37, 99
242, 35, 263, 68
48, 57, 74, 109
221, 33, 240, 82
243, 36, 264, 68
20, 48, 38, 99
48, 57, 74, 109
242, 36, 264, 68
243, 36, 265, 68
48, 58, 74, 109
244, 35, 265, 68
48, 58, 74, 109
245, 36, 264, 68
245, 36, 264, 68
244, 36, 265, 68
244, 35, 263, 68
130, 49, 167, 107
243, 35, 264, 68
129, 50, 168, 108
243, 35, 264, 69
129, 48, 167, 107
227, 32, 242, 60
224, 35, 239, 77
227, 34, 241, 69
130, 49, 168, 108
130, 50, 168, 108
228, 32, 241, 60
128, 50, 168, 107
75, 61, 200, 168
121, 50, 147, 102
249, 34, 267, 59
11, 35, 125, 167
131, 51, 166, 106
5, 35, 75, 168
130, 51, 166, 107
31, 40, 78, 164
130, 51, 167, 107
82, 37, 117, 111
133, 50, 166, 109
186, 48, 216, 107
179, 37, 220, 144
226, 37, 270, 146
247, 40, 298, 162
254, 50, 299, 165
47, 58, 74, 109
132, 51, 170, 108
185, 50, 215, 106
133, 46, 170, 95
119, 45, 150, 101
48, 58, 74, 109
248, 36, 267, 66
191, 47, 209, 74
193, 46, 212, 75
48, 58, 74, 109
186, 49, 217, 104
118, 39, 143, 101
47, 58, 74, 109
47, 58, 74, 109
47, 58, 74, 109
48, 59, 74, 109
122, 37, 144, 101
173, 46, 194, 74
109, 34, 134, 101
48, 59, 74, 109
174, 47, 194, 74
48, 59, 74, 109
174, 47, 194, 74
48, 59, 74, 109
47, 59, 74, 109
192, 46, 211, 74
48, 58, 74, 109
193, 46, 211, 74
174, 47, 194, 73
108, 44, 135, 102
175, 47, 194, 74
48, 59, 74, 109
189, 48, 216, 109
48, 58, 74, 109
176, 46, 194, 74
187, 50, 216, 110
108, 47, 135, 101
194, 46, 210, 75
47, 58, 74, 109
175, 46, 195, 74
193, 46, 210, 75
119, 44, 147, 104
192, 46, 211, 74
47, 57, 74, 109
136, 47, 170, 108
175, 47, 194, 74
121, 45, 146, 103
193, 46, 211, 74
138, 48, 169, 106
175, 47, 194, 73
135, 50, 170, 104
193, 46, 211, 74
175, 47, 194, 74
122, 50, 147, 102
134, 50, 170, 106
193, 46, 211, 74
122, 50, 147, 103
175, 47, 194, 74
133, 50, 170, 105
193, 46, 210, 74
176, 47, 194, 74
193, 46, 210, 75
134, 50, 170, 103
175, 47, 194, 74
134, 50, 169, 104
193, 46, 211, 75
133, 50, 169, 104
193, 46, 210, 74
122, 51, 149, 102
174, 47, 194, 74
133, 47, 169, 95
133, 49, 171, 105
133, 49, 170, 105
132, 48, 170, 106
133, 49, 170, 105
193, 46, 211, 75
133, 50, 171, 105
191, 90, 251, 160
135, 50, 170, 105
193, 46, 210, 75
134, 50, 170, 105
122, 49, 148, 103
193, 46, 210, 75
119, 46, 147, 103
135, 48, 169, 104
193, 46, 210, 75
218, 34, 245, 93
119, 43, 148, 103
192, 46, 209, 74
129, 46, 167, 106
187, 31, 218, 100
141, 33, 180, 122
111, 26, 149, 116
71, 30, 100, 104
23, 44, 51, 94
31, 24, 63, 123
2, 38, 34, 144
127, 48, 167, 93
13, 39, 34, 99
174, 44, 192, 68
129, 47, 168, 94
129, 47, 168, 96
129, 47, 168, 96
129, 47, 168, 95
193, 46, 212, 74
18, 44, 38, 93
129, 47, 168, 96
48, 58, 74, 109
128, 47, 168, 96
193, 46, 213, 74
128, 47, 168, 96
129, 47, 168, 95
128, 47, 167, 95
128, 47, 168, 96
129, 47, 167, 96
191, 46, 212, 74
130, 47, 167, 95
48, 58, 74, 109
129, 47, 168, 95
48, 58, 74, 109
129, 48, 168, 96
48, 58, 74, 109
128, 48, 167, 97
47, 58, 74, 109
128, 49, 169, 104
128, 48, 167, 96
46, 50, 71, 104
128, 50, 168, 105
45, 50, 73, 104
128, 48, 168, 97
46, 50, 71, 104
80, 25, 98, 71
128, 48, 168, 95
47, 56, 74, 109
128, 48, 168, 96
47, 57, 74, 108
128, 49, 168, 103
128, 48, 168, 96
47, 57, 74, 108
127, 47, 168, 98
47, 58, 74, 108
19, 49, 37, 98
127, 44, 168, 98
47, 58, 74, 108
20, 49, 37, 98
127, 46, 169, 99
48, 57, 74, 108
128, 45, 168, 98
170, 45, 195, 74
47, 57, 73, 108
127, 45, 167, 97
19, 48, 38, 98
47, 55, 73, 108
187, 50, 217, 110
127, 46, 168, 97
19, 48, 38, 98
47, 54, 73, 108
127, 47, 169, 98
19, 48, 37, 98
47, 55, 73, 108
127, 45, 168, 97
19, 48, 37, 98
47, 56, 73, 108
127, 44, 168, 98
47, 56, 73, 108
19, 48, 38, 98
127, 42, 168, 97
19, 48, 37, 98
46, 56, 73, 108
127, 43, 168, 97
47, 56, 73, 108
19, 48, 38, 98
127, 45, 168, 96
47, 58, 74, 108
171, 46, 193, 74
127, 45, 167, 99
47, 57, 74, 108
20, 49, 37, 98
130, 45, 167, 96
47, 56, 73, 108
129, 43, 167, 96
25, 1, 58, 66
21, 48, 37, 102
184, 27, 217, 87
259, 25, 298, 137
263, 74, 292, 115
167, 47, 212, 164
178, 48, 212, 117
14, 66, 37, 116
89, 60, 128, 112
263, 74, 291, 114
159, 43, 206, 153
161, 46, 210, 159
91, 57, 135, 133
89, 62, 125, 112
167, 57, 216, 164
181, 49, 213, 122
128, 65, 150, 93
183, 46, 210, 115
90, 63, 126, 111
92, 69, 133, 127
15, 68, 36, 120
142, 45, 162, 89
90, 63, 124, 112
89, 62, 125, 111
128, 45, 148, 87
89, 59, 125, 111
126, 45, 146, 86
127, 45, 146, 86
89, 59, 125, 112
15, 67, 36, 120
88, 59, 126, 112
15, 67, 37, 120
129, 45, 149, 87
89, 60, 126, 113
15, 67, 36, 120
89, 60, 126, 113
15, 67, 36, 120
129, 64, 150, 93
89, 61, 126, 112
15, 67, 37, 120
130, 65, 150, 93
154, 69, 184, 130
89, 61, 126, 113
15, 67, 37, 120
90, 62, 125, 112
15, 66, 37, 120
90, 62, 124, 111
90, 61, 126, 112
15, 67, 37, 120
127, 65, 150, 93
89, 61, 126, 112
15, 67, 36, 120
89, 61, 125, 114
89, 60, 126, 113
15, 68, 37, 120
255, 59, 279, 107
138, 63, 169, 94
155, 54, 176, 96
144, 60, 162, 93
89, 59, 126, 114
15, 67, 36, 120
130, 64, 149, 93
158, 51, 178, 97
263, 60, 292, 119
14, 67, 37, 120
130, 64, 150, 92
156, 46, 178, 90
278, 59, 299, 114
89, 61, 125, 112
14, 67, 36, 120
154, 49, 177, 102
14, 68, 37, 120
94, 63, 132, 114
89, 50, 124, 104
159, 52, 181, 97
14, 67, 36, 120
161, 48, 178, 90
14, 67, 36, 120
88, 48, 125, 106
15, 67, 36, 120
140, 45, 158, 90
89, 47, 130, 125
15, 67, 36, 120
92, 44, 118, 98
89, 61, 127, 113
15, 67, 36, 120
14, 68, 36, 120
102, 61, 130, 100
12, 66, 35, 120
89, 59, 124, 114
102, 62, 129, 99
138, 66, 158, 93
13, 65, 35, 120
129, 65, 149, 93
99, 61, 130, 100
90, 53, 123, 107
12, 63, 35, 120
100, 59, 131, 100
85, 52, 122, 114
101, 58, 131, 100
137, 66, 158, 93
8, 50, 38, 115
74, 61, 103, 120
13, 63, 36, 120
76, 65, 101, 120
77, 67, 101, 120
15, 66, 36, 120
253, 58, 279, 106
15, 66, 36, 120
251, 57, 275, 107
76, 66, 101, 120
14, 66, 36, 120
253, 59, 276, 105
15, 66, 36, 120
85, 53, 120, 113
255, 60, 279, 105
15, 66, 36, 120
155, 50, 177, 99
14, 66, 35, 120
259, 61, 288, 114
156, 49, 178, 100
14, 66, 36, 120
15, 66, 35, 120
157, 49, 179, 101
261, 62, 290, 112
15, 66, 36, 120
15, 66, 36, 120
139, 62, 160, 93
15, 66, 36, 121
15, 66, 35, 121
136, 65, 160, 93
15, 66, 36, 121
154, 69, 185, 125
129, 66, 149, 93
159, 65, 181, 95
14, 66, 35, 121
147, 67, 182, 109
15, 66, 36, 120
14, 66, 35, 120
15, 66, 35, 121
158, 66, 183, 104
156, 65, 184, 102
14, 66, 35, 120
3, 38, 27, 150
158, 66, 182, 95
1, 50, 29, 163
154, 72, 185, 125
158, 67, 184, 102
24, 46, 67, 160
135, 66, 159, 93
154, 72, 185, 132
99, 69, 133, 129
160, 67, 181, 94
15, 63, 36, 122
55, 43, 95, 136
100, 69, 132, 124
136, 66, 158, 93
155, 69, 184, 131
54, 41, 79, 123
53, 43, 82, 120
15, 66, 36, 120
106, 66, 134, 133
132, 50, 178, 156
14, 67, 36, 120
59, 43, 90, 118
154, 54, 195, 157
14, 67, 35, 120
84, 41, 124, 127
193, 60, 223, 114
147, 48, 184, 161
15, 67, 36, 120
172, 63, 218, 163
216, 59, 239, 110
15, 67, 36, 120
171, 53, 209, 160
192, 53, 214, 122
224, 59, 244, 109
201, 56, 219, 114
14, 66, 36, 120
139, 50, 179, 153
235, 59, 258, 107
209, 58, 227, 108
164, 49, 188, 110
15, 66, 35, 120
136, 64, 157, 93
221, 61, 240, 108
185, 53, 210, 133
15, 66, 35, 120
167, 58, 213, 163
246, 61, 267, 105
129, 65, 150, 93
199, 55, 221, 113
15, 66, 35, 120
225, 59, 240, 108
248, 60, 265, 106
129, 65, 149, 93
15, 66, 35, 120
217, 57, 235, 109
136, 64, 160, 92
128, 64, 149, 92
15, 66, 35, 121
14, 64, 35, 120
128, 65, 149, 93
15, 66, 35, 120
128, 64, 149, 93
129, 65, 149, 92
129, 65, 149, 92
225, 58, 238, 90
139, 64, 160, 92
159, 66, 180, 100
225, 60, 239, 93
129, 65, 149, 92
139, 64, 160, 91
160, 64, 179, 92
220, 61, 238, 106
129, 64, 150, 92
139, 64, 159, 91
159, 64, 178, 92
235, 58, 258, 105
129, 64, 149, 93
138, 64, 159, 92
234, 57, 256, 108
155, 66, 181, 104
129, 65, 149, 93
12, 63, 36, 120
11, 64, 36, 119
222, 60, 240, 106
130, 65, 149, 93
12, 65, 36, 119
139, 65, 159, 92
130, 65, 150, 93
221, 59, 237, 93
138, 64, 159, 92
220, 57, 235, 92
130, 65, 150, 93
138, 64, 160, 92
157, 67, 181, 103
95, 69, 132, 121
130, 65, 149, 92
138, 64, 159, 92
159, 65, 178, 93
89, 59, 125, 112
159, 65, 178, 93
139, 65, 159, 93
220, 57, 237, 92
138, 65, 159, 93
95, 69, 132, 122
130, 64, 150, 94
160, 65, 178, 93
221, 58, 237, 91
93, 70, 131, 122
252, 60, 272, 106
14, 65, 35, 120
98, 71, 133, 123
233, 60, 254, 107
221, 61, 241, 108
220, 58, 242, 110
231, 59, 253, 109
99, 70, 133, 123
96, 69, 132, 122
89, 61, 126, 112
218, 60, 242, 107
138, 65, 158, 93
92, 72, 133, 124
92, 71, 132, 123
93, 70, 131, 121
14, 66, 35, 120
89, 66, 126, 113
157, 66, 180, 104
92, 70, 132, 122
89, 70, 126, 119
89, 69, 127, 119
156, 66, 181, 104
96, 71, 133, 123
96, 70, 133, 125
155, 70, 183, 128
138, 65, 160, 93
98, 69, 132, 123
86, 68, 118, 118
76, 68, 102, 119
97, 69, 132, 124
87, 63, 120, 112
75, 69, 102, 118
96, 69, 132, 127
87, 63, 121, 111
74, 68, 102, 119
138, 65, 159, 93
96, 69, 133, 125
87, 64, 120, 111
160, 66, 176, 92
139, 65, 160, 92
97, 69, 134, 126
160, 55, 180, 95
86, 68, 121, 117
136, 63, 159, 93
148, 54, 176, 97
94, 70, 134, 124
141, 51, 166, 89
95, 70, 134, 126
94, 69, 134, 126
88, 63, 122, 112
128, 46, 150, 86
96, 72, 133, 125
137, 64, 159, 92
96, 72, 134, 125
155, 71, 183, 125
