56, 47, 85, 94
113, 49, 153, 94
28, 44, 51, 106
107, 46, 134, 92
42, 48, 64, 101
13, 37, 36, 106
64, 93, 161, 166
113, 49, 153, 94
57, 46, 84, 94
106, 46, 134, 91
13, 38, 36, 105
26, 38, 50, 107
67, 95, 162, 167
113, 48, 153, 95
106, 45, 134, 92
38, 42, 67, 101
114, 49, 153, 94
105, 47, 135, 95
113, 48, 153, 95
66, 94, 159, 167
106, 46, 135, 92
65, 93, 162, 167
113, 48, 152, 95
106, 46, 134, 91
41, 41, 64, 99
60, 44, 86, 96
112, 47, 153, 95
106, 45, 135, 92
68, 94, 159, 167
13, 30, 35, 101
59, 41, 82, 94
40, 40, 62, 97
115, 50, 154, 95
11, 32, 35, 95
30, 38, 51, 103
67, 94, 160, 167
114, 49, 154, 94
59, 43, 84, 95
40, 40, 63, 97
28, 37, 52, 105
106, 48, 135, 96
11, 32, 35, 96
113, 48, 154, 96
39, 39, 63, 100
60, 42, 85, 96
106, 45, 135, 92
74, 41, 95, 94
13, 30, 36, 103
30, 37, 54, 105
68, 92, 160, 166
45, 38, 65, 68
6, 30, 23, 102
116, 49, 154, 95
6, 38, 34, 105
10, 33, 36, 69
58, 42, 86, 97
39, 40, 65, 98
105, 47, 135, 95
7, 34, 34, 105
114, 47, 153, 94
39, 41, 65, 96
60, 40, 85, 95
68, 93, 162, 167
106, 45, 135, 92
73, 40, 94, 95
31, 41, 55, 106
47, 39, 67, 69
7, 34, 35, 105
38, 41, 65, 97
59, 42, 86, 95
115, 47, 153, 96
107, 45, 134, 92
31, 40, 54, 106
66, 94, 158, 166
74, 42, 94, 94
50, 37, 68, 61
39, 42, 62, 102
7, 35, 36, 105
114, 46, 153, 97
60, 42, 86, 95
68, 92, 158, 167
73, 41, 94, 94
107, 44, 135, 92
28, 37, 53, 103
39, 41, 65, 99
7, 39, 34, 105
114, 50, 154, 93
58, 42, 86, 97
9, 33, 35, 70
39, 39, 66, 99
8, 34, 35, 106
59, 42, 87, 96
41, 39, 65, 100
8, 34, 36, 106
60, 42, 86, 96
65, 93, 155, 166
29, 36, 52, 104
7, 35, 36, 105
113, 48, 153, 92
39, 41, 62, 102
61, 41, 85, 96
73, 41, 94, 94
160, 47, 181, 74
40, 40, 62, 98
60, 41, 85, 96
8, 41, 34, 105
29, 37, 52, 104
9, 34, 34, 69
7, 37, 36, 105
41, 40, 64, 99
60, 40, 85, 97
7, 33, 34, 71
115, 50, 154, 93
41, 40, 63, 99
7, 35, 35, 105
60, 40, 86, 97
115, 50, 154, 92
66, 94, 158, 166
30, 38, 53, 104
39, 41, 64, 99
8, 34, 35, 106
61, 41, 86, 95
114, 50, 154, 92
69, 94, 161, 166
40, 41, 63, 97
60, 41, 86, 96
8, 33, 34, 70
8, 37, 34, 105
115, 49, 154, 92
40, 42, 63, 102
8, 35, 35, 106
61, 41, 86, 95
69, 93, 161, 167
114, 49, 155, 92
30, 39, 53, 103
7, 36, 34, 105
40, 41, 62, 102
60, 42, 85, 95
65, 89, 160, 167
31, 43, 53, 106
115, 51, 154, 93
41, 40, 65, 99
6, 34, 34, 105
60, 42, 86, 96
66, 93, 160, 167
41, 42, 65, 98
8, 41, 34, 104
10, 33, 35, 69
63, 93, 160, 167
69, 93, 161, 166
39, 41, 66, 100
6, 35, 35, 104
60, 42, 86, 96
72, 42, 93, 94
41, 41, 66, 99
7, 31, 37, 102
114, 49, 154, 92
65, 94, 159, 166
7, 34, 35, 106
41, 41, 65, 100
59, 45, 85, 97
67, 93, 161, 166
40, 41, 64, 99
8, 38, 35, 105
9, 33, 35, 70
59, 43, 85, 96
38, 41, 65, 101
8, 36, 36, 106
112, 49, 155, 91
29, 37, 54, 105
68, 94, 159, 165
39, 41, 65, 99
7, 37, 36, 105
8, 33, 35, 71
67, 93, 158, 166
112, 51, 154, 92
66, 93, 159, 166
8, 36, 35, 105
40, 41, 66, 99
111, 51, 154, 92
60, 43, 87, 97
29, 40, 53, 105
7, 29, 35, 70
41, 41, 67, 99
6, 39, 35, 105
58, 42, 86, 98
111, 48, 154, 92
60, 42, 86, 96
42, 41, 67, 98
7, 41, 35, 104
68, 93, 156, 166
10, 31, 35, 71
72, 42, 93, 94
60, 41, 86, 95
111, 51, 154, 92
67, 94, 157, 166
111, 50, 154, 91
8, 35, 34, 70
28, 37, 53, 70
37, 43, 64, 96
8, 39, 33, 104
74, 42, 94, 92
4, 45, 19, 105
110, 46, 145, 92
62, 42, 85, 93
40, 42, 63, 96
64, 98, 149, 168
10, 38, 33, 104
4, 45, 19, 105
64, 100, 141, 168
7, 41, 32, 105
40, 41, 62, 97
188, 56, 242, 158
62, 43, 86, 93
8, 37, 32, 105
40, 42, 62, 96
63, 92, 132, 166
112, 47, 152, 92
39, 41, 62, 97
61, 42, 86, 94
64, 96, 154, 167
167, 47, 200, 103
112, 47, 151, 92
9, 37, 31, 104
40, 43, 62, 95
61, 43, 86, 92
111, 47, 151, 92
40, 41, 62, 96
62, 42, 86, 93
9, 38, 33, 105
11, 36, 33, 69
111, 47, 151, 93
8, 38, 34, 104
9, 34, 36, 69
40, 41, 62, 97
111, 45, 151, 92
41, 41, 62, 99
9, 37, 35, 107
62, 41, 87, 95
111, 46, 151, 92
9, 37, 35, 107
111, 46, 153, 92
10, 37, 34, 105
112, 46, 151, 92
9, 38, 34, 106
112, 46, 151, 91
61, 41, 87, 95
6, 37, 34, 106
170, 45, 201, 106
112, 47, 151, 92
67, 92, 179, 168
111, 46, 151, 92
7, 33, 36, 99
61, 41, 87, 95
112, 46, 151, 92
8, 32, 37, 71
6, 38, 35, 105
170, 49, 202, 108
112, 45, 151, 92
38, 40, 61, 97
8, 32, 37, 97
62, 41, 86, 94
