779,214,976,489
531,300,695,466
531,300,695,467
378,257,669,639
511,301,696,466
527,300,695,466
529,300,694,463
529,301,695,463
529,301,695,463
538,165,637,295
537,165,636,293
375,260,665,638
531,301,695,465
278,51,455,584
373,260,664,637
372,260,665,636
375,262,667,638
545,118,757,371
367,257,669,635
370,261,666,629
369,258,666,632
523,300,695,473
333,277,948,715
318,303,961,714
307,295,922,714
680,340,851,472
254,35,668,711
288,61,669,713
255,27,671,712
243,32,749,711
264,33,672,711
289,32,697,712
230,59,670,711
368,263,670,630
371,261,671,627
370,266,672,630
537,302,694,469
370,264,671,631
370,263,673,631
370,264,672,630
370,265,671,628
371,265,671,634
371,266,671,634
370,265,670,629
370,265,671,628
370,265,671,634
370,264,671,635
525,302,696,470
370,265,670,632
1054,321,1269,667
370,266,668,635
370,265,671,636
371,264,666,638
371,263,667,636
371,264,668,633
370,263,670,632
371,263,666,629
524,301,695,473
371,263,665,633
371,261,665,633
370,261,664,631
525,301,695,473
369,261,670,633
370,261,666,630
524,300,695,473
371,261,665,637
523,301,694,474
370,261,663,629
370,260,667,636
370,260,667,632
370,261,669,633
526,301,695,473
369,261,667,636
370,259,666,633
525,301,695,474
369,261,663,634
370,261,665,630
370,261,666,625
371,259,663,630
370,261,663,629
371,259,663,630
371,260,662,627
766,505,1076,718
766,505,1075,718
369,260,667,633
370,261,665,632
369,261,666,637
369,261,668,628
370,262,674,634
370,261,672,633
369,260,671,633
370,261,670,634
757,512,1093,717
370,262,671,636
370,263,670,636
370,262,670,631
370,263,670,636
370,263,670,635
370,262,670,629
370,263,669,632
761,505,1079,717
761,502,1077,717
369,261,669,632
369,261,672,632
369,262,675,636
770,492,1073,716
524,301,695,472
771,487,1088,716
523,302,694,473
370,263,668,632
765,501,1075,717
919,349,1051,516
765,498,1068,717
370,263,665,634
370,262,669,632
524,302,695,473
890,199,1171,567
903,184,1174,567
914,159,1170,565
523,301,695,474
522,301,695,474
523,302,696,473
523,302,696,473
371,261,662,629
790,175,1169,566
197,60,360,386
522,302,695,474
370,264,668,635
770,500,1097,717
916,153,1168,535
522,302,695,474
370,264,665,634
370,263,664,634
737,246,961,492
523,302,696,473
738,237,963,491
521,302,695,474
522,302,696,473
1081,330,1279,664
22,269,156,506
948,86,1203,537
370,262,667,634
371,265,666,637
778,505,1127,717
370,264,667,632
370,265,668,634
370,265,669,632
370,265,666,634
765,507,1106,717
370,263,666,632
370,263,667,635
370,263,673,634
781,222,968,463
370,264,667,633
371,263,660,635
752,487,1071,717
776,239,953,490
370,262,669,630
370,262,666,633
370,263,666,630
371,264,665,635
370,265,672,636
370,264,673,631
370,264,673,630
371,263,657,634
1049,332,1280,649
523,302,694,457
1070,324,1280,670
371,262,668,632
370,262,667,633
371,263,667,635
370,261,667,633
526,302,696,473
371,263,667,632
370,264,666,633
371,263,667,634
774,513,1076,718
370,264,667,633
370,263,668,631
370,262,669,631
371,262,668,633
371,263,669,632
371,263,667,630
371,263,664,634
371,263,667,634
527,302,694,474
526,302,695,476
526,302,695,474
526,302,695,473
526,301,694,464
526,301,695,474
526,302,695,474
522,302,695,467
522,302,695,464
371,262,666,635
1051,332,1276,668
1051,333,1277,664
522,302,695,464
372,263,667,637
372,264,666,631
522,302,695,465
371,263,667,634
371,264,669,632
523,301,695,474
522,301,696,475
521,301,695,475
370,262,672,634
371,260,672,630
371,263,670,636
370,262,671,635
370,263,670,637
526,301,695,474
371,263,669,630
200,52,366,418
370,262,669,634
768,518,1078,718
370,263,668,633
527,301,695,474
526,301,695,473
370,263,670,631
371,262,670,631
370,261,667,630
526,301,695,474
526,301,695,474
524,301,695,475
370,264,672,629
524,301,695,474
524,301,695,474
524,301,695,475
370,260,668,631
370,260,668,630
525,301,695,474
525,301,695,473
370,264,670,635
525,300,695,474
525,300,696,474
927,287,1230,620
370,260,670,630
1027,289,1251,627
370,261,668,640
974,310,1271,658
993,309,1269,656
804,242,1004,493
902,286,1218,617
798,210,993,465
874,285,1207,617
818,212,992,495
1054,312,1262,628
818,214,992,496
817,216,992,496
817,215,992,496
815,214,992,496
524,301,695,473
816,214,995,496
371,263,666,641
370,262,667,634
524,302,695,473
525,302,695,464
525,302,695,475
526,302,695,473
370,263,668,633
370,263,671,623
370,263,674,625
370,263,672,635
369,261,672,632
370,261,669,628
370,262,669,636
370,262,668,634
770,237,952,490
370,261,665,639
369,262,666,639
523,301,696,473
523,301,696,474
370,261,672,635
370,263,670,634
370,262,668,638
524,301,696,475
370,262,666,631
773,239,953,491
771,240,953,491
769,241,952,491
770,241,952,491
772,241,952,491
772,241,952,491
524,301,695,464
884,298,1231,625
1029,298,1244,629
524,301,696,475
370,261,664,633
1033,297,1242,628
523,302,696,474
371,261,665,632
370,260,666,633
1022,311,1253,644
370,260,666,627
370,261,666,631
370,260,667,632
370,261,667,630
370,260,666,626
370,261,667,629
759,434,1164,717
1027,331,1250,616
370,260,668,632
384,237,666,644
410,232,641,639
410,232,645,637
405,228,666,638
406,228,666,638
405,228,666,639
405,228,666,639
768,223,957,481
765,444,1169,719
398,228,632,638
399,232,633,638
398,233,633,638
754,437,1085,717
768,223,958,463
757,442,1174,718
404,239,631,637
763,445,1165,718
761,444,1096,716
773,217,979,472
526,300,694,461
766,481,1072,716
762,484,1083,716
755,478,1077,717
763,487,1082,717
763,488,1083,717
532,302,695,467
532,302,695,467
532,301,695,467
531,301,695,466
772,236,965,488
765,492,1084,717
533,302,696,468
531,302,695,468
532,302,695,466
764,493,1083,717
764,492,1081,717
532,300,696,467
532,300,696,468
530,300,696,467
530,300,696,466
536,301,694,468
531,301,695,465
532,301,695,466
398,225,665,644
726,257,964,494
398,225,665,628
733,258,964,494
398,225,666,651
730,262,961,494
530,301,695,470
532,301,695,468
366,254,665,645
530,301,695,466
530,301,695,466
531,301,696,467
367,255,666,647
367,255,667,644
367,254,667,646
532,301,695,467
528,302,694,470
534,301,695,469
528,302,695,467
529,301,695,467
532,301,695,467
368,255,667,648
532,301,696,467
530,301,695,466
531,301,695,466
531,302,695,467
531,301,695,467
531,302,695,466
531,302,695,466
368,254,665,645
532,302,696,468
768,238,958,488
531,302,695,467
532,302,695,467
533,302,695,467
778,485,1096,716
844,443,1147,717
532,302,695,463
0,129,196,589
1,105,196,581
0,114,190,594
0,118,189,594
0,118,189,593
0,125,189,593
0,113,189,593
0,117,188,593
0,112,189,593
0,109,188,593
0,118,188,594
0,119,187,595
0,117,187,595
0,117,185,594
0,119,187,594
0,117,186,594
0,120,187,595
0,109,185,595
0,105,185,594
0,116,185,594
0,111,184,594
0,104,184,594
0,118,185,593
0,114,187,594
984,317,1278,662
1,112,185,593
0,107,184,593
0,91,184,595
0,104,184,594
2,108,222,603
22,105,218,531
984,329,1274,657
12,114,200,524
533,301,695,465
16,103,236,525
71,101,233,438
532,301,695,464
530,301,695,466
529,301,695,464
531,301,694,465
533,301,694,464
531,301,695,464
532,302,695,465
532,301,695,465
532,301,695,465
531,301,695,465
531,301,695,465
533,301,695,462
532,301,695,463
531,301,695,464
95,89,247,478
533,302,695,464
533,301,695,464
531,301,695,464
532,301,695,464
532,302,695,464
532,302,695,464
532,301,695,471
533,302,695,466
531,302,695,457
531,300,695,469
531,302,695,468
531,302,695,469
529,301,695,466
532,302,695,466
532,302,695,467
530,301,695,466
533,302,695,466
532,302,696,465
532,302,696,465
531,302,695,465
531,302,695,465
532,302,695,466
531,302,695,464
531,302,696,465
531,301,694,465
532,301,696,465
768,490,1094,716
531,301,695,467
529,301,695,467
532,301,695,466
529,301,695,465
531,300,694,465
532,301,694,465
532,301,694,466
531,301,694,467
532,301,694,466
533,301,694,467
